movieid,user_name,rating,timestamp
6862,Karen Avila,3.5,1065030178
4495,Aaron Castro,3,994457641
4495,Darlene Garcia,2,1030464554
4495,Sue Mason,3.5,1284473161
4495,Vincent Glass,3,1012593497
330,George Mcmillan,3,845159226
330,James Nunez,2,832523386
330,James Smith,1,976288108
330,Joseph Barrera,3,853894827
330,Mathew Wilson,3,843275050
330,Mr. John Johns,3,965183436
330,Robert Brooks,4,974709577
330,Ronald Kirk,3,965089576
330,Teresa Graham,2,1471386819
330,Tiffany Patterson,3,848526061
1777,Aaron Jackson,3.5,1228789417
1777,Adrienne Miller,1,944893896
1777,Angela Garcia,2,1134521514
1777,Angela Robertson,3,1256030295
1777,Anita Matthews,2.5,1291781044
1777,Anthony Cook,5,945361720
1777,Ashley Smith,2,1433900105
1777,Benjamin Ward,4,1116309070
1777,Billy Johnson,2,913048883
1777,Brittney Stewart,3,992920914
1777,Brooke Wagner MD,3.5,1172696416
1777,Cheryl Sanders,3.5,1138999817
1777,Christian Carter,1.5,1228946472
1777,Christopher Perry,3,974474581
1777,Christopher Thomas,3,960264386
1777,Cody Johnson,5,957479451
1777,Crystal Martinez,3,993088492
1777,Crystal Spencer,1,939329870
1777,Darlene Garcia,3,1022680161
1777,David Dominguez,3,938587337
1777,David Farmer,3.5,1118247798
1777,Diana Bentley,1,1462638404
1777,Dominique Reed,3.5,1095792264
1777,George Chung,4,1140050518
1777,Hannah Garcia,5,1046739964
1777,James Pena,4,1111493068
1777,Jason Thornton,4.5,1156207576
1777,Jennifer Berry,4,1167158019
1777,Jerry Robinson,3.5,1111482502
1777,Jesse Bradley,4,1145389534
1777,Jessica Leblanc,4,1049683603
1777,Joel Hicks,4,1049924964
1777,John Henderson,5,1154400458
1777,John Herrera,3,944321404
1777,John Nelson,4,1167429329
1777,Joseph Williams,3,980860110
1777,Joshua Elliott,4,953449986
1777,Julie Nunez,4.5,1055278818
1777,Katherine Martin,2.5,1455642849
1777,Kenneth Daniels,3,1462946586
1777,Kevin Lee,3.5,1125350275
1777,Larry Boyd,2,976422122
1777,Matthew Levy,3,1140872042
1777,Melissa Baker,3,1102009415
1777,Melissa Carr,3,939718938
1777,Michael Arnold,2,1216052066
1777,Mr. Douglas Aguirre,1,948731214
1777,Mr. John Johns,3,946523885
1777,Nicholas Martinez,3.5,1141605845
1777,Nicholas Moore,5,991858247
1777,Oscar Harmon,4,1163374601
1777,Peter Oconnor,5,933116529
1777,Rita Owens,2.5,1296196558
1777,Robert Brooks,4,974715103
1777,Ronald Kirk,4,965092257
1777,Russell Price,3,974769125
1777,Sandy Jones,3,973374582
1777,Scott Freeman,1.5,1239773365
1777,Steven Rich,4.5,1097429222
1777,Tanya Mason,3.5,1417930948
1777,Taylor Huber,1,1088826606
1777,Teresa Graham,3.5,1471384772
1777,Terry Mullins,4,1008571296
1777,Thomas Avila,3,1269735628
1777,Thomas Foster,3,1090908504
1777,Thomas Swanson,3,1151120513
1777,Tiffany Alexander,3.5,1202235570
1777,Tiffany Phillips,4,1272672623
1777,Troy Mitchell,2,959933985
1777,Vincent Brown,4,1111558040
929,Darlene Garcia,3,1022242645
929,James Whitehead,4,974682847
929,Leslie Brady,4,975365311
929,Misty Williams,4,855193274
929,Sue Mason,4,1112053099
88140,Alexis Peck,4,1470036906
88140,Angela Garcia,1,1348976202
88140,Angela Robertson,3.5,1357553094
88140,Blake Lowery,3.5,1447239637
88140,Bryan Brown,4.5,1460822737
88140,Carlos Yang,4.5,1423011117
88140,Diana Bentley,4,1462640607
88140,Donald Guerrero,5,1469162069
88140,Donald Munoz,4,1441100781
88140,Elizabeth Powell,4,1398939836
88140,Gabriel Davila,2.5,1410972161
88140,Gregory Beard,4.5,1344134282
88140,Holly Miller,4,1469306447
88140,Karen Avila,3,1341142078
88140,Kenneth Daniels,4,1443394836
88140,Lisa Miller,2,1344510027
88140,Lori Hernandez,3.5,1314888760
88140,Melissa King,5,1465387474
88140,Michael Simmons,3,1461784574
88140,Michael Williams,4.5,1452852818
88140,Sabrina Ware,3.5,1446673778
88140,Sierra Chandler,3,1425503895
2279,Billy Johnson,2,952584516
2279,Crystal Martinez,3,993091557
2279,Heather Scott,3,1153949693
2279,Jason Dudley,5,913134514
2279,Jessica Leblanc,3,1049682780
2279,Kelli Carney,3.5,1215760493
2279,Kevin Sexton,4,1019023540
2279,Nicholas Rodriguez,1,946411077
2279,Robert Brooks,5,974709294
2279,Ronald Kirk,4,965089880
2279,Sandy Jones,4,973440645
647,Aaron Castro,5,945276778
647,Angela Garcia,1.5,1134521628
647,Carolyn Velasquez,4,864051494
647,Christian Ramirez,4,1460811358
647,Clayton Lopez,3,945122168
647,Crystal Hunt,4,943372388
647,Daniel Mcbride,4,860573132
647,David Dominguez,4,947519527
647,David Farmer,4,1118248012
647,Edwin Rodriguez,5,845745642
647,Jason Scott,3,951560888
647,Jesse Bradley,4.5,1145392552
647,Joel Hicks,3,1050439020
647,John Thomas,4,869101988
647,Joseph Robinson,4,875357143
647,Julie Hurley,3.5,1110049682
647,Kevin Salazar,3,955085994
647,Kimberly Smith,4,839397349
647,Larry Boyd,4,976420311
647,Laura Obrien,4,879014936
647,Marissa Choi,4,898096076
647,Matthew Harris,4,1031528925
647,Melissa Aguirre,5,866931807
647,Pamela Yates,3,1052835782
647,Paul Fox,3,857406801
647,Samantha Matthews DDS,3,842356837
647,Steven Rich,2.5,1097429228
647,Thomas Foster,1.5,1091959097
647,Thomas Swanson,4,949374342
647,Travis Garcia,2,867072979
647,Veronica Hall,5,844885044
25965,Darlene Garcia,2,1262672385
416,Elizabeth Gray,3,829471719
416,Marissa Choi,3,898008217
416,Mathew Wilson,3,843274971
416,Robert Brooks,5,974845025
416,Thomas Foster,1.5,1090907763
416,Tyler Wolf,4,1110497838
5712,Aaron Castro,4,1039066538
5712,Lori Hernandez,4,1314911806
5712,Rita Owens,2.5,1296192578
91630,Angela Garcia,2.5,1338698134
91630,Angela Robertson,4,1326315218
91630,Blake Lowery,3.5,1447239741
91630,Bryan Brown,4,1460822813
91630,Catherine Trujillo,5,1475783832
91630,Elizabeth Powell,3.5,1340543452
91630,Hannah Bishop,4,1446663670
91630,Karen Avila,2.5,1359301585
91630,Michael Johnson,4.5,1448798513
143472,Karen Avila,1.5,1459171686
46948,Aaron Jackson,2.5,1218402766
46948,Dr. Angela Johnson,4,1467693406
46948,Gabriel Davila,3.5,1317415599
46948,Jennifer Berry,3,1165291065
966,Misty Williams,4,855194498
106918,Angela Robertson,3.5,1404370215
106918,Blake Lowery,4,1447255730
106918,Holly Miller,2.5,1469278482
106918,Karen Avila,3,1421520824
106918,Kenneth Daniels,4,1443395154
106918,Sierra Chandler,3,1408779064
106918,Steven Hinton,5,1446830134
2202,Adam Martin,3,1097697145
2202,Clayton Lopez,5,945126061
2202,Crystal Lane,4,957893782
2202,James Smith,3,977755480
2202,James Whitehead,4,974683041
2202,Jennifer Powell MD,5,1133042768
2202,Kevin Salazar,4,955085936
2202,Michael Hill,5,961127256
2202,Michael Stone,5,938943408
2202,Michael Williamson,5,978041152
2202,Stacy Jones,5,960920116
45081,Alexis Peck,4,1469807745
45081,Hannah Armstrong,2,1182556482
45081,Heather Scott,3,1165186176
45081,Melanie Mcfarland,2.5,1157496063
949,Bill Stanley,3,1117846575
949,Crystal Lane,4,956598942
949,Crystal Spencer,2,978936953
949,Darlene Garcia,4,974777410
949,Derrick Collier,3.5,1340405089
949,Elizabeth Franklin,4,947292304
949,George Smith,3,879503053
949,James Harris,4,965485747
949,James Whitehead,5,974670478
949,Julia Compton,3.5,1148721092
949,Kevin Salazar,2,955092697
949,Larry Boyd,4.5,1133735550
949,Lori Cooper,5,956688825
949,Marissa Choi,3,898008327
949,Michael Branch,4,942345464
949,Robert Brooks,3,974841162
49265,Matthew Levy,4,1201993174
6247,Christopher Thomas,4,1353370872
6247,Darlene Garcia,4,1053422931
92048,Karen Avila,2.5,1348315049
4619,Angela Robertson,2.5,1296952145
4619,Terry Mullins,4,1032720665
3554,Angela Robertson,3,1255506079
3554,Jerry Robinson,4,1112679158
3554,Jessica Leblanc,4,1049684105
31410,Douglas Parsons,1.5,1204729529
31410,Dylan Robinson,5,1127469049
31410,Elizabeth Powell,4,1214912887
31410,Frederick Williamson,3.5,1244062803
31410,Gabriel Davila,4.5,1322719969
31410,Holly Lopez,4,1349428814
31410,James Thomas,4.5,1445337406
31410,John Marshall,4.5,1344427208
31410,Jonathan Cooper,3.5,1380228649
31410,Kendra Harris,5,1335900450
31410,Krista Baird,4,1413103725
31410,Leslie Benson,5,1352655487
31410,Maria Allen,4,1342747512
31410,Miguel Marshall,4.5,1138660285
31410,Nicholas Burke,4,1340911312
31410,Phillip Benjamin,4,1209039955
31410,Tanya Mason,3.5,1417930455
31410,Theodore Barnett,2,1352838206
31410,Tiffany Phillips,3.5,1272671900
31410,Zachary Bowers,5,1435787847
132,Elizabeth Gray,3,829471720
132,George Mcmillan,3,845157775
132,Joel Hicks,2,1051643569
132,Melissa Carr,3,939901886
132,Mr. Douglas Aguirre,1,948576723
132,Robert Brooks,4,974844767
132,Steven Wong,4,840101305
132,Tamara Freeman,3,844687647
4948,Darlene Garcia,1.5,1186527898
8838,Christopher Thomas,4,1095536736
8838,Darlene Garcia,4,1093815450
8838,Larry Boyd,3,1133735004
8838,Rita Owens,4,1296203437
8838,Steven Jones,3,1096531437
6238,Aaron Castro,4,1049142167
6238,Brittney Stewart,3,1046967721
6238,Clinton Spencer,3,1086094075
6238,Darlene Garcia,2,1053422970
6238,Kelly Long,2,1072837810
6238,Marissa Choi,3,1061928127
73015,Diana Bentley,2,1462636831
73015,Karen Avila,2,1328979270
73015,Michael Thomas,3,1315476400
73015,Thomas Swanson,2.5,1289761995
64499,Matthew Levy,4,1279400522
64499,Zachary Bowers,5,1435790789
102905,Teresa Graham,3,1471387023
5452,Aaron Castro,2,1024891677
5452,Angela Robertson,1,1256030597
5452,David Washington,1,1026928619
5452,Julie Nunez,3,1048537412
5452,Larry Boyd,1.5,1077114294
5452,Miguel Marshall,2.5,1139143267
6695,Angela Robertson,1.5,1255587133
172,Aaron Jackson,2,1260705034
172,Alison Cooper,2,1265780108
172,Amber Pennington,2,1215831868
172,Angela Garcia,1,1093070329
172,Angela Robertson,3.5,1255503714
172,Anthony Cook,3,945368237
172,Benjamin Ward,1,1113906767
172,Christina Miles,2,1128632878
172,Colin Howe,2.5,1111551643
172,Crystal Hunt,2,942668764
172,Cynthia Freeman,3,829492316
172,Cynthia Garcia,2.5,1292402307
172,Daniel Potts,3,848677787
172,David Keller,2,832493085
172,David Smith,5,835464635
172,Diana Bentley,2.5,1462644086
172,Dylan Robinson,3.5,1127468646
172,Elizabeth Garrison,3,834424930
172,Emily Smith,4,837629757
172,Emma James,3,837513025
172,George Mcmillan,2,845159616
172,Heather Scott,2,1153936899
172,James Carter,3,848098592
172,Jared Harrison,3,834998490
172,Jennifer Berry,2.5,1247074413
172,Jesse Bradley,4,1145392235
172,Jonathan Obrien,5,1274046007
172,Joseph Barrera,2,853895776
172,Joseph Berry,2,838631510
172,Joshua Hunter,2.5,1059504993
172,Julia Compton,2.5,1148386188
172,Karen Avila,2,1080549606
172,Kelsey White,2,1094224499
172,Leslie Kennedy,2,1009556066
172,Louis Arnold,2,1019787488
172,Luke Myers,3,848161811
172,Lynn Nichols,3,831923875
172,Marissa Choi,0.5,1062015822
172,Miguel Marshall,3.5,1138705156
172,Misty Williams,1,855194345
172,Parker Beck,4,1232976151
172,Patricia Cox,3,843322966
172,Rhonda Simon MD,3.5,1093886586
172,Robert Brooks,1,974839453
172,Seth Garrison,4,907380321
172,Susan Campbell,3,980195844
172,Theodore Wagner,2,1109621197
172,Tiffany Patterson,1,848526406
113780,Ashley Smith,3,1434024546
1626,Ronald Kirk,1,965091651
1626,Sandy Jones,3,973440763
1626,Vincent Glass,1,1018056990
3544,Crystal Lane,4,957981594
3544,Nicholas Moore,4,991860909
3544,Robert Brooks,3,974837018
6109,Darlene Garcia,0.5,1076210112
65088,Tiffany Phillips,4,1272672873
6449,Larry Boyd,4,1067731802
81847,Adam Williams,5,1371772695
81847,Alan Jefferson,1,1432367056
81847,Andrew Freeman,4.5,1476623282
81847,Angela Garcia,1,1338698918
81847,Ashley Smith,2.5,1433900020
81847,Daniel Michael,4,1455531567
81847,David Malone,4.5,1438022790
81847,Diana Bentley,4,1462635835
81847,Gabriel Davila,3.5,1318796556
81847,Gregory Beard,5,1306109438
81847,Henry Compton,5,1431956365
81847,John Swanson,4.5,1436920279
81847,Jose Miller,2.5,1299472394
81847,Kenneth Daniels,4.5,1443394829
81847,Lori Hernandez,4,1314911569
81847,Nicholas Burke,3,1366545246
81847,Paula Sanders,5,1351543373
81847,Shawn Davis,4.5,1436681277
81847,Thomas Swanson,4,1302650383
81847,Tyler Henderson,2,1453588596
81847,Walter Riddle,3,1398069703
80736,Ashley Smith,1.5,1434028878
54331,Angela Robertson,4,1270610590
54331,Thomas Swanson,3.5,1304471391
2894,Andrea Lee,1,941455855
2894,Michael Branch,3,938726849
87660,Thomas Swanson,4.5,1341073417
6133,Darlene Garcia,4.5,1125060861
5372,David Washington,3,1026928349
5372,Julie Nunez,4,1047071485
438,Thomas Swanson,3,994729891
438,Travis Garcia,3,867076351
26622,Darlene Garcia,3.5,1245467080
1474,Anthony Cook,2,945364118
1474,Marissa Choi,1,897403741
1474,Robert Brooks,2,974838288
1474,Seth Robertson,1,1076324059
1474,Susan Campbell,2,980195889
1474,Thomas Swanson,2,951715390
1902,Anthony Cook,1,945361143
1902,Douglas Wright,1,1029870161
133365,Karen Avila,2,1465066061
4231,Darlene Garcia,1,1050243723
4231,Julie Nunez,3.5,1055798095
4231,Steven Rich,4,1098373713
4231,Wayne Smith,4.5,1148214227
517,Aaron Castro,4,945278094
517,Alyssa Keller,4,850725369
517,Bill Stanley,3.5,1117844232
517,Crystal Hunt,3,943374568
517,Eileen Newton,3,953272226
517,Jessica Leblanc,2,1049684701
517,Kelly Long,2,1072837821
517,Kevin Salazar,4,955087200
517,Marissa Choi,2,897490185
517,Michelle Robinson,4,1232907142
517,Misty Williams,2,855193301
517,Mr. John Johns,3,946520999
517,Robert Brooks,2,974843964
517,Sandy Jones,4,973376030
517,Sara Stewart,3,940708761
517,Travis Garcia,4,867076269
5139,Angela Robertson,3.5,1369514322
5139,Rita Owens,3,1296191564
5139,Teresa Salazar,4,1046145782
61250,Gregory Beard,5,1344135773
242,Cody Lopez,4,847058186
242,Lindsey Green,3,958004753
242,Luke Myers,4,848160360
242,Nicole Durham,4,828214012
3886,Darlene Garcia,3.5,1053171261
3886,James Harris,4,967385082
3886,Kim Brooks,2,968044949
8094,Marissa Choi,3.5,1102465581
8094,Randy Blake,4.5,1223256833
2371,Aaron Castro,3,945294509
2371,Angela Garcia,3.5,1166586655
2371,Benjamin Wall,4,940364445
2371,Billy Johnson,3,952582248
2371,Cody Johnson,4,957794701
2371,Colleen Ford,4,1225363692
2371,Crystal Spencer,4,942930970
2371,Cynthia Owens,4,1032679978
2371,David Farmer,4,1113406955
2371,Eileen Newton,4,953271232
2371,Gary Turner,3.5,1353690067
2371,James Ford,2,944892929
2371,Jason Thornton,3.5,1156205549
2371,Jennifer Berry,3.5,1273517868
2371,Jennifer Garcia,4.5,1108160160
2371,Jessica Sherman,4,949811603
2371,Joel Hicks,4,1051711851
2371,John Herrera,4,944321835
2371,Karen Avila,3,1019127748
2371,Kevin Lee,3.5,1125350564
2371,Kevin Salazar,2,955090489
2371,Kim Williams,3,1143048520
2371,Peter Oconnor,1,933109733
2371,Rita Owens,2.5,1296197873
2371,Ronald Kirk,4,965092182
2371,Samuel Nguyen,5,1009819833
2371,Stephen Harris,1,939036360
2371,Vincent Glass,3,1012596446
633,Diana Weaver,3,881167085
633,Luke Myers,5,848161343
633,Robert Brooks,4,974833716
122900,Amber Lee,3.5,1438412846
122900,Angela Garcia,3,1443384283
122900,Angela Robertson,3,1466320222
122900,Blake Lowery,4,1447255922
122900,Brandi Hernandez,1,1440379297
122900,Bryan Brown,3.5,1460823145
122900,Diana Bentley,4,1462640625
122900,Donald Guerrero,5,1469162053
122900,Donald Munoz,4.5,1441100833
122900,Holly Miller,4,1469306989
122900,John Wiggins,3.5,1453472303
122900,Karen Avila,3.5,1473446107
122900,Kenneth Daniels,4,1443394232
122900,Melissa King,5,1465387486
122900,Peggy Hahn,4,1463682464
122900,Thomas Swanson,4,1465156677
122900,Tyler Henderson,5,1453588217
7283,Bradley Jones,0.5,1259725943
7283,Marissa Choi,3,1077051665
1033,Andrea Wilson,3,965230150
1033,Angela Robertson,3.5,1282638702
1033,Anthony Cook,4,945369271
1033,Brittney Stewart,4,992909395
1033,Craig Smith,3,841065064
1033,Crystal Spencer,4.5,1093295852
1033,Diana Bentley,1.5,1462639823
1033,Jackie Bradford,3,868355519
1033,Jennifer Berry,3.5,1156127751
1033,Jessica Sherman,5,949949638
1033,Joseph Barrera,4,853894895
1033,Julie Nunez,3,1048537608
1033,Laura Obrien,4,882388817
1033,Lee Shelton,3.5,1452850443
1033,Louis Arnold,3,1003523404
1033,Mathew Wilson,4,843275285
1033,Melissa Matthews,2,995420217
1033,Rebekah Rios,4.5,1328935543
1033,Robert Brooks,4,974790534
1033,Samantha Matthews DDS,4,842360129
1033,Susan Campbell,3,980177649
63808,Darlene Garcia,3.5,1242514314
63808,Gabriel Davila,3.5,1322719467
63808,Matthew Levy,4,1353261012
83332,Darlene Garcia,4,1349928823
2860,Angela Robertson,3,1348568560
2860,Anthony Cook,4,945365209
2860,Bryce White,4,954684794
2860,John Herrera,3,939003019
2860,Joshua Elliott,4,953450164
2860,Karen Avila,3,1019128214
2860,Kevin Salazar,3,955091041
2860,Robert Brooks,4,974837509
2860,Ronald Kirk,3,965092706
2860,Thomas Swanson,2,953571161
99149,Adam Williams,3.5,1389940607
99149,Angela Garcia,1,1357109923
99149,Daniel Michael,4,1455531744
99149,Darlene Garcia,4,1359132287
99149,David Martinez,5,1466944089
99149,Dylan Rich,2.5,1379198642
1614,Aaron Castro,3,945276660
1614,Anthony Cook,3,945363877
1614,Bryce White,4,954684714
1614,Christopher Chandler,3,897771069
1614,Christopher Thomas,3,960264185
1614,Cody Johnson,4,957480770
1614,Darlene Garcia,4,1053172209
1614,Erika Pearson,4,1231763120
1614,George Smith,4,879502240
1614,Gloria Nelson,4,962647925
1614,Heather Brooks,1,889301971
1614,Jesse Bradley,3.5,1145393545
1614,John Herrera,1,944321835
1614,Karen Avila,4,1019127832
1614,Kevin Salazar,4,955091643
1614,Larry Boyd,4,976422719
1614,Melissa Carr,4,939718327
1614,Mr. John Johns,3,946523662
1614,Patrick Grant,3,883223712
1614,Robert Brooks,5,974835622
1614,Ryan Dorsey,3,940797308
1614,Sarah Allen DDS,2,898107789
1614,Thomas Foster,2.5,1090908517
1614,Troy Mitchell,3,959934123
1614,Vincent Glass,5,1012596768
3531,Melissa Carr,2,956081611
58964,Ashley Smith,3,1434028252
3499,Aaron Castro,4,960818935
3499,Angela Garcia,3,997938242
3499,Angela Robertson,4,1320810452
3499,Ashley Smith,3,1433902770
3499,Billy Johnson,4,953675866
3499,Briana Lara,4.5,1098943441
3499,Carrie Parker,4,1130106781
3499,Clinton Spencer,4,1086272508
3499,Colleen Ford,3.5,1225364022
3499,Crystal Lane,4,956600014
3499,Darlene Garcia,3,981314355
3499,David Farmer,3.5,1144791051
3499,Donald Munoz,3,1393891530
3499,Dr. Michael Wright,4,955313373
3499,Duane Smith,5,977458248
3499,Elizabeth Powell,4,1302678956
3499,Evan Lawrence,4,1308938741
3499,Francis Clarke,4.5,1277402514
3499,Gary Turner,3.5,1353702968
3499,George Chung,2.5,1140049883
3499,Gloria Nelson,4,962646563
3499,Jeffrey Harris,5,974769880
3499,Jennifer Berry,3,1156127229
3499,Jesse Bradley,4.5,1145390275
3499,John Herrera,4,1156728385
3499,Joseph Williams,4,980859912
3499,Kelly Long,3,1072836693
3499,Kelsey White,4,1094221046
3499,Kevin Sexton,5,1019022937
3499,Larry Boyd,4,976425539
3499,Linda Mccoy,4,1361245185
3499,Melissa Carr,4,953674445
3499,Melissa Howard,3.5,1299590774
3499,Miguel Marshall,3.5,1138659515
3499,Mr. John Johns,5,965182303
3499,Nicholas Martinez,3,1143758240
3499,Rita Owens,3,1296197597
3499,Robert Brooks,5,974713093
3499,Ronald Kirk,4,965089370
3499,Stephen Crawford,4,1407800441
3499,Suzanne Avila,4.5,1111489321
3499,Teresa Graham,4,1471384558
3499,Thomas Foster,3.5,1090908193
3499,Thomas Swanson,3.5,1153283616
3499,Tiffany Phillips,4.5,1272665488
8014,Ashley Smith,3,1433899657
8014,Dennis Kirk,4,1339234361
8014,Elizabeth Anderson,4.5,1283421212
8014,Erin Jensen,3.5,1307175022
8014,Evan Lawrence,4.5,1308944436
8014,Krista Baird,2,1413103718
158956,Erica Sullivan,4,1463600602
